workout_id,date,workout_name,year,month,week,day_of_week,exercise_name,set_order,weight_kg,reps,rpe,volume_kg,estimated_1rm,notes
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Incline Bench Press (Dumbbell),3,32.0,12,,384.0,44.8,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Incline Bench Press (Dumbbell),4,32.0,12,,384.0,44.8,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Leg Extension (Machine),1,55.0,15,,825.0,82.5,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Leg Extension (Machine),2,75.0,16,,1200.0,114.99999999999999,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Leg Extension (Machine),3,87.5,14,,1225.0,128.33333333333334,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Leg Extension (Machine),4,87.5,14,,1225.0,128.33333333333334,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Triceps Extension,1,8.75,14,,122.5,12.833333333333334,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Triceps Extension,2,8.75,14,,122.5,12.833333333333334,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Triceps Extension,3,8.75,15,,131.25,13.125,
835,2026-04-21 13:21:09,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Tuesday,Triceps Extension,4,8.75,11,,96.25,11.958333333333334,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Hammer Curl (Dumbbell),1,12.0,11,,132.0,16.4,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Hammer Curl (Dumbbell),2,12.0,12,,144.0,16.799999999999997,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Hammer Curl (Dumbbell),3,12.0,10,,120.0,16.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Incline Curl (Dumbbell),1,12.0,13,,156.0,17.2,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Incline Curl (Dumbbell),2,12.0,13,,156.0,17.2,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Incline Curl (Dumbbell),3,12.0,11,,132.0,16.4,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Incline Curl (Dumbbell),4,12.0,11,,132.0,16.4,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Pull Up,1,0.0,10,,0.0,0.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Pull Up,2,10.0,11,,110.0,13.666666666666668,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Pull Up,3,15.0,10,,150.0,20.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Pull Up,4,15.0,8,,120.0,19.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Reverse Fly (Machine),1,50.0,14,,700.0,73.33333333333334,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Reverse Fly (Machine),2,55.0,14,,770.0,80.66666666666667,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Reverse Fly (Machine),3,55.0,15,,825.0,82.5,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Reverse Fly (Machine),4,55.0,15,,825.0,82.5,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Romanian Deadlift (Barbell),1,40.0,13,,520.0,57.333333333333336,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Romanian Deadlift (Barbell),2,40.0,14,,560.0,58.66666666666667,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Romanian Deadlift (Barbell),3,60.0,10,,600.0,80.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Romanian Deadlift (Barbell),4,60.0,10,,600.0,80.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Seated Leg Curl (Machine),1,60.0,15,,900.0,90.0,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Seated Leg Curl (Machine),2,72.5,11,,797.5,99.08333333333333,
836,2026-04-23 15:55:21,Nachmittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Thursday,Seated Leg Curl (Machine),3,72.5,10,,725.0,96.66666666666666,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Bench Press (Barbell),1,50.0,15,,750.0,75.0,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Bench Press (Barbell),2,70.0,12,,840.0,98.0,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Bench Press (Barbell),3,80.0,11,,880.0,109.33333333333334,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Bench Press (Barbell),4,80.0,8,,640.0,101.33333333333333,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Hack Squat,1,20.0,14,,280.0,29.333333333333336,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Hack Squat,2,40.0,10,,400.0,53.33333333333333,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Hack Squat,3,45.0,11,,495.0,61.5,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Hack Squat,4,45.0,9,,405.0,58.5,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Hack Squat,5,45.0,9,,405.0,58.5,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Lateral Raise (Dumbbell),1,8.0,18,,144.0,12.8,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Lateral Raise (Dumbbell),2,8.0,13,,104.0,11.466666666666667,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Lateral Raise (Dumbbell),3,8.0,12,,96.0,11.2,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Lateral Raise (Dumbbell),4,8.0,9,,72.0,10.4,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Overhead Press (Dumbbell),1,24.0,13,,312.0,34.4,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Overhead Press (Dumbbell),2,28.0,12,,336.0,39.199999999999996,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Overhead Press (Dumbbell),3,28.0,12,,336.0,39.199999999999996,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Skullcrusher (Barbell),1,29.5,15,,442.5,44.25,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Skullcrusher (Barbell),2,27.0,13,,351.0,38.7,
837,2026-04-26 12:41:49,Mittags-Workout,2026,2026-04,2026-04-20/2026-04-26,Sunday,Skullcrusher (Barbell),3,27.0,11,,297.0,36.9,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Bicep Curl (Cable),1,11.25,12,,135.0,15.749999999999998,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Bicep Curl (Cable),2,12.0,11,,132.0,16.4,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Bicep Curl (Cable),3,12.0,10,,120.0,16.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Bicep Curl (Cable),4,11.25,9,,101.25,14.625,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Hammer Curl (Dumbbell),1,12.0,11,,132.0,16.4,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Hammer Curl (Dumbbell),2,12.0,12,,144.0,16.799999999999997,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Hammer Curl (Dumbbell),3,12.0,10,,120.0,16.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Lying Leg Curl (Machine),1,50.0,14,,700.0,73.33333333333334,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Lying Leg Curl (Machine),2,55.0,13,,715.0,78.83333333333333,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Lying Leg Curl (Machine),3,55.0,10,,550.0,73.33333333333333,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Lying Leg Curl (Machine),4,55.0,12,,660.0,77.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Pull Up,1,0.0,15,,0.0,0.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Pull Up,2,15.0,15,,225.0,22.5,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Pull Up,3,20.0,10,,200.0,26.666666666666664,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Pull Up,4,15.0,8,,120.0,19.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Romanian Deadlift (Barbell),1,30.0,13,,390.0,43.0,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Romanian Deadlift (Barbell),2,50.0,11,,550.0,68.33333333333333,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Romanian Deadlift (Barbell),3,50.0,11,,550.0,68.33333333333333,
838,2026-04-28 13:56:19,Mittags-Workout,2026,2026-04,2026-04-27/2026-05-03,Tuesday,Romanian Deadlift (Barbell),4,50.0,11,,550.0,68.33333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Chest Dip,1,0.0,15,,0.0,0.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Chest Dip,2,20.0,12,,240.0,28.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Chest Dip,3,30.0,13,,390.0,43.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Chest Dip,4,30.0,13,,390.0,43.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Lateral Raise (Dumbbell),1,8.0,18,,144.0,12.8,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Lateral Raise (Dumbbell),2,8.0,13,,104.0,11.466666666666667,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Lateral Raise (Dumbbell),3,8.0,12,,96.0,11.2,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Lateral Raise (Dumbbell),4,8.0,9,,72.0,10.4,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Leg Extension (Machine),1,60.0,15,,900.0,90.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Leg Extension (Machine),2,80.0,15,,1200.0,120.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Leg Extension (Machine),3,87.5,15,,1312.5,131.25,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Leg Extension (Machine),4,95.0,15,,1425.0,142.5,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Leg Extension (Machine),5,95.0,15,,1425.0,142.5,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Overhead Press (Dumbbell),1,26.0,13,,338.0,37.266666666666666,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Overhead Press (Dumbbell),2,26.0,12,,312.0,36.4,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Overhead Press (Dumbbell),3,26.0,8,,208.0,32.93333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Overhead Press (Dumbbell),4,26.0,8,,208.0,32.93333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Pendulum Squat,1,40.0,10,,400.0,53.33333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Pendulum Squat,2,50.0,8,,400.0,63.33333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Pendulum Squat,3,40.0,9,,360.0,52.0,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Triceps Extensions Stange,1,20.0,16,,320.0,30.666666666666664,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Triceps Extensions Stange,2,23.5,16,,376.0,36.03333333333333,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Triceps Extensions Stange,3,27.5,13,,357.5,39.416666666666664,
839,2026-04-29 11:42:01,Morgen-Workout,2026,2026-04,2026-04-27/2026-05-03,Wednesday,Triceps Extensions Stange,4,27.5,13,,357.5,39.416666666666664,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Hammer Curl (Dumbbell),1,12.0,12,,144.0,16.799999999999997,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Hammer Curl (Dumbbell),2,12.0,12,,144.0,16.799999999999997,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Hammer Curl (Dumbbell),3,12.0,12,,144.0,16.799999999999997,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Incline Curl (Dumbbell),1,12.0,13,,156.0,17.2,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Incline Curl (Dumbbell),2,14.0,12,,168.0,19.599999999999998,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Incline Curl (Dumbbell),3,14.0,12,,168.0,19.599999999999998,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Incline Curl (Dumbbell),4,14.0,9,,126.0,18.2,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Lying Leg Curl (Machine),1,50.0,14,,700.0,73.33333333333334,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Lying Leg Curl (Machine),2,55.0,13,,715.0,78.83333333333333,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Lying Leg Curl (Machine),3,60.0,10,,600.0,80.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Lying Leg Curl (Machine),4,60.0,9,,540.0,78.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Lying Leg Curl (Machine),5,60.0,9,,540.0,78.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Reverse Fly (Machine),1,50.0,14,,700.0,73.33333333333334,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Reverse Fly (Machine),2,55.0,14,,770.0,80.66666666666667,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Reverse Fly (Machine),3,55.0,15,,825.0,82.5,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Reverse Fly (Machine),4,55.0,15,,825.0,82.5,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Seated Row (Machine),1,72.5,12,,870.0,101.5,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Seated Row (Machine),2,80.0,12,,960.0,112.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Seated Row (Machine),3,80.0,12,,960.0,112.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,Seated Row (Machine),4,80.0,12,,960.0,112.0,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,T Bar Row,1,35.0,14,,490.0,51.333333333333336,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,T Bar Row,2,45.0,12,,540.0,62.99999999999999,
840,2026-05-02 11:19:25,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Saturday,T Bar Row,3,45.0,12,,540.0,62.99999999999999,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Bulgarien Split SMITH,1,0.0,15,,0.0,0.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Bulgarien Split SMITH,2,10.0,15,,150.0,15.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Bulgarien Split SMITH,3,20.0,15,,300.0,30.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Hack Squat,1,20.0,14,,280.0,29.333333333333336,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Hack Squat,2,40.0,10,,400.0,53.33333333333333,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Hack Squat,3,45.0,11,,495.0,61.5,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Hack Squat,4,45.0,9,,405.0,58.5,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Hack Squat,5,45.0,9,,405.0,58.5,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Incline Bench Press (Dumbbell),1,26.0,12,,312.0,36.4,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Incline Bench Press (Dumbbell),2,32.0,10,,320.0,42.666666666666664,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Incline Bench Press (Dumbbell),3,32.0,11,,352.0,43.733333333333334,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Incline Bench Press (Dumbbell),4,32.0,11,,352.0,43.733333333333334,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Lateral Raise (Dumbbell),1,8.0,18,,144.0,12.8,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Lateral Raise (Dumbbell),2,8.0,15,,120.0,12.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Lateral Raise (Dumbbell),3,8.0,15,,120.0,12.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Lateral Raise (Dumbbell),4,8.0,15,,120.0,12.0,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Seated Overhead Press (Dumbbell),1,26.0,11,,286.0,35.53333333333333,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Seated Overhead Press (Dumbbell),2,26.0,11,,286.0,35.53333333333333,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Seated Overhead Press (Dumbbell),3,26.0,11,,286.0,35.53333333333333,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Skullcrusher (Barbell),1,27.0,14,,378.0,39.6,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Skullcrusher (Barbell),2,27.0,14,,378.0,39.6,
841,2026-05-03 10:50:00,Morgen-Workout,2026,2026-05,2026-04-27/2026-05-03,Sunday,Skullcrusher (Barbell),3,27.0,10,,270.0,36.0,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Incline Curl (Dumbbell),1,14.0,11,,154.0,19.133333333333333,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Incline Curl (Dumbbell),2,14.0,9,,126.0,18.2,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Incline Curl (Dumbbell),3,14.0,9,,126.0,18.2,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Pull Up,1,0.0,15,,0.0,0.0,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Pull Up,2,14.0,10,,140.0,18.666666666666664,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Pull Up,3,18.0,12,,216.0,25.2,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Pull Up,4,18.0,8,,144.0,22.799999999999997,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Reverse Fly (Machine),1,50.0,14,,700.0,73.33333333333334,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Reverse Fly (Machine),2,55.0,14,,770.0,80.66666666666667,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Reverse Fly (Machine),3,55.0,15,,825.0,82.5,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Reverse Fly (Machine),4,55.0,15,,825.0,82.5,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Romanian Deadlift (Barbell),1,30.0,13,,390.0,43.0,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Romanian Deadlift (Barbell),2,40.0,11,,440.0,54.66666666666667,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,Romanian Deadlift (Barbell),3,40.0,11,,440.0,54.66666666666667,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,T Bar Row,1,35.0,14,,490.0,51.333333333333336,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,T Bar Row,2,45.0,12,,540.0,62.99999999999999,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,T Bar Row,3,45.0,12,,540.0,62.99999999999999,
842,2026-05-05 11:30:16,Morgen-Workout,2026,2026-05,2026-05-04/2026-05-10,Tuesday,T Bar Row,4,45.0,12,,540.0,62.99999999999999,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Bulgarien Split SMITH,1,0.0,15,,0.0,0.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Bulgarien Split SMITH,2,20.0,12,,240.0,28.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Bulgarien Split SMITH,3,30.0,8,,240.0,38.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Bulgarien Split SMITH,4,30.0,8,,240.0,38.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Hack Squat,1,20.0,14,,280.0,29.333333333333336,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Hack Squat,2,40.0,10,,400.0,53.33333333333333,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Hack Squat,3,45.0,6,,270.0,54.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Hack Squat,4,45.0,6,,270.0,54.0,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Incline Bench Press (Dumbbell),1,26.0,12,,312.0,36.4,
843,2026-05-08 13:33:55,Mittags-Workout,2026,2026-05,2026-05-04/2026-05-10,Friday,Incline Bench Press (Dumbbell),2,32.0,12,,384.0,44.8,
